BANDHANBNK,20210302,341.5,347.3,338,345.2,4929532
BANG,20210302,27.45,31.65,26.3,30.3,40528
BANKA,20210302,77.75,77.75,75.25,75.85,2518
BANKBARODA,20210302,84,85.25,83.05,83.3,39147694
BANKBEES,20210302,355.15,358.93,350,355.42,805201
BANKINDIA,20210302,81.4,82.6,80.1,80.4,4179426
BANSWRAS,20210302,120.05,124.45,116.3,122.2,16681
BASF,20210302,1919,2195.1,1910.15,2105.05,292271
BASML,20210302,67.5,68.7,66.6,67.2,24777
BATAINDIA,20210302,1479.9,1500,1467.05,1494.95,452175
BAYERCROP,20210302,5119,5149.5,5050,5079.5,13464
BBL,20210302,1137.05,1210,1120.35,1136.85,39689
BBTC,20210302,1167.4,1235,1151.55,1194.5,144567
BCG,20210302,7.95,8.2,7.85,7.9,3765219
BCP,20210302,5.35,5.35,4.85,4.85,1760713
BDL,20210302,372,385,370.1,383.8,1865974
BEARDSELL,20210302,9.65,10,9.25,10,8037
BECTORFOOD,20210302,395,400.45,393.05,395.3,407258
BEDMUTHA,20210302,23.8,24.25,22.85,23.6,12928
BEL,20210302,147.95,153.55,146.5,151.5,35563722
BEML,20210302,1175,1245,1162,1227.75,1640591
BEPL,20210302,139.95,144.65,137.7,142.7,1036274
BERGEPAINT,20210302,724.8,725,703.3,713.3,1230175
BESTAGRO,20210302,513.5,513.5,411.25,419.1,11385
BFINVEST,20210302,284,305.5,283.8,300.9,147441
BFUTILITIE,20210302,286.95,309.9,284.5,296.8,1551479
BGRENERGY,20210302,46.75,47.7,45.45,46.25,269797
BHAGERIA,20210302,169.25,172.3,167.1,171.05,35347
BHAGYANGR,20210302,51.1,51.1,51.1,51.1,67948
BHAGYAPROP,20210302,28.8,28.8,28.2,28.55,34006
BHANDARI,20210302,2.75,2.9,2.75,2.75,151006
BHARATFORG,20210302,624.9,647.15,616.65,636.65,3305660
BHARATGEAR,20210302,78.2,79,77.3,78.25,12742
BHARATRAS,20210302,10498.45,10580,10302.85,10451.65,6500
BHARATWIRE,20210302,42.9,43.7,41.8,43.45,15078
BHARTIARTL,20210302,540.5,544,528.85,541.2,30058411
BHEL,20210302,49.4,52.2,49.25,51.75,152393453
BIGBLOC,20210302,144.15,147,144.1,146.85,68737
BIL,20210302,148.1,157.65,148.1,152.7,9437
BINDALAGRO,20210302,20.75,21.25,19.75,20,393013
BIOCON,20210302,397.8,399.9,392.1,398,2769928
BIOFILCHEM,20210302,94.95,94.95,94.95,94.95,19551
BIRLACABLE,20210302,61,61.8,59.8,60.5,80388
BIRLACORPN,20210302,868.8,874,852.95,864.35,89446
BIRLAMONEY,20210302,44.25,48.45,43.6,46.75,1148642
BIRLATYRE,20210302,28.85,29.2,28.6,28.7,296237
BKMINDST,20210302,1.05,1.05,1,1.05,129901
BLBLIMITED,20210302,5.8,6.1,5.8,6.1,117766
BLISSGVS,20210302,174.4,174.95,170.6,171.7,472277
BLKASHYAP,20210302,14.7,15,14.25,14.45,616835
BLS,20210302,107.7,107.7,101.8,102.95,143560
BLUEDART,20210302,4664,4749,4631.15,4672.1,14741
BLUESTARCO,20210302,887,929.8,876.55,907.05,317429
BODALCHEM,20210302,84.7,92.55,83.25,91.45,9190358
BOMDYEING,20210302,77,83.2,75.8,80,11461069
BOROLTD,20210302,186.7,188.35,185.1,186.75,90558
BORORENEW,20210302,285,290.5,279,281.5,349187
BOSCHLTD,20210302,15250,15500,15200,15449.9,39280
BPCL,20210302,474.5,482.4,462,469,26600333
BPL,20210302,21.6,23.1,20.75,23.1,197060
BRFL,20210302,9,9.45,9,9.45,147516
BRIGADE,20210302,294.65,299.65,291.7,295.95,206673
BRITANNIA,20210302,3411.8,3450,3395,3447.95,383968
BRNL,20210302,33.25,33.45,32.55,33,44467
BROOKS,20210302,59.95,60.3,58.25,58.95,18114
BSE,20210302,582.35,593,582.35,587,380127
BSELINFRA,20210302,1,1,0.95,1,19851
BSHSL,20210302,139.9,139.9,134.1,135.5,2648
BSL,20210302,32,32,31.05,31.5,5278
BSLGOLDETF,20210302,4225,4225,4141.1,4157,968
BSLNIFTY,20210302,160.35,164.1,160.35,163.64,45
BSOFT,20210302,228,239.2,225.85,237.15,1040771
BURGERKING,20210302,142.4,144.2,140.5,141.2,1434131
BURNPUR,20210302,2.75,2.75,2.65,2.65,154222
BUTTERFLY,20210302,559,570,548,553.15,76270
BVCL,20210302,18,18.1,17.3,17.75,12234
BYKE,20210302,20.25,21.3,19.9,20.35,79404
CADILAHC,20210302,437.35,442.5,434.9,441.2,1306991
CALSOFT,20210302,9.75,9.85,9,9.8,94322
CAMLINFINE,20210302,143.8,148.5,141,143.65,1776168
CAMS,20210302,1860,1916,1859.7,1896.5,138265
CANBK,20210302,157.9,162.2,156.9,158.75,17816299
CANFINHOME,20210302,478.9,487.6,467.95,469.1,418073
CANTABIL,20210302,390,390,377.6,380.1,147236
CAPACITE,20210302,206.7,208.9,200.85,202.25,89929
CAPLIPOINT,20210302,470,471.4,457.1,464.9,93744
CAPTRUST,20210302,102,103,95.85,96.9,18401
CARBORUNIV,20210302,532,539,515.6,521.6,118241
CAREERP,20210302,151.05,154.9,148.5,150,23913
CARERATING,20210302,472,476.2,466,469.7,76935
CASTROLIND,20210302,137.2,139.8,135.5,138,2983733
CCCL,20210302,0.45,0.45,0.4,0.4,29572
CCHHL,20210302,5.05,5.1,4.8,4.95,40657
CCL,20210302,233.7,247,233.05,244.45,278942
CDSL,20210302,632,632,610,613.85,839092
CEATLTD,20210302,1611.15,1654.35,1610.1,1644.2,261633
CEBBCO,20210302,21.1,21.1,20.2,20.7,52626
CELEBRITY,20210302,7.75,7.75,7.05,7.05,80921
CENTENKA,20210302,253.85,262.25,253.85,261.05,80152
CENTEXT,20210302,4.65,4.85,4.5,4.75,237379
CENTRALBK,20210302,18.75,18.85,17.9,18.05,12277158
CENTRUM,20210302,24.35,25.2,24.2,24.6,3388493
CENTUM,20210302,439,445,433.3,437,3632
CENTURYPLY,20210302,309,324,304,314.9,385906
CENTURYTEX,20210302,490.5,528.35,486.5,519.7,1203067
CERA,20210302,4095,4200,4000,4090.15,17620
CEREBRAINT,20210302,53.8,54.5,52.6,53.5,100345
